Vocabulary Size , Context Size , Embedding Mode , Embedding Size , Question Type , Answer Vocabulary Size , Question , (Average) Relative Rank , Answer
2000 , 4 , word , 15 , Conjugation  , 1000 , show:shows::go:goes  , 0.6615 , journey
2000 , 4 , word , 15 , Conjugation  , 2000 , have:haven::do:don , 0.0034999999999999476 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , take:taken::have:had  , 0.045499999999999985 , hits
2000 , 4 , word , 15 , Conjugation  , 2000 , have:hasn::do:doesn , 0.09950000000000003 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , go:going::have:having  , 0.007499999999999951 , hits
2000 , 4 , word , 15 , Conjugation  , 2000 , play:plays::do:does , 0.006000000000000005 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , have:has::do:does  , 0.005499999999999949 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , have:having::do:doing  , 0.01100000000000001 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , do:doing::make:making  , 0.02949999999999997 , hits
2000 , 4 , word , 15 , Conjugation  , 500 , do:did::make:made  , 0.812 , developing
2000 , 4 , word , 15 , Conjugation  , 500 , do:done::make:made  , 0.9195 , choose
2000 , 4 , word , 15 , Conjugation  ,  ,  , 0.24122222222222225,
2000 , 4 , word , 20 , Singular/Plural  , 500 , day:days::year:years  , 0.246 , carter
2000 , 4 , word , 20 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.019499999999999962 , hits
2000 , 4 , word , 20 , Singular/Plural  , 500 , man:men::woman:women  , 0.0014999999999999458 , hits
2000 , 4 , word , 20 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.02949999999999997 , hits
2000 , 4 , word , 20 , Singular/Plural  , 500 , country:countries::year:years  , 0.3235 , carter
2000 , 4 , word , 20 , Singular/Plural  , 2000 , man:men::boy:boys , 0.009000000000000008 , hits
2000 , 4 , word , 20 , Singular/Plural  ,  ,  , 0.10483333333333332,
2000 , 4 , word , 20 , Derivation  , 500 , America:American::Europe:European  , 0.009000000000000008 , hits
2000 , 4 , word , 20 , Derivation  , 1000 , play:player::drive:driver  , 0.45499999999999996 , hits
2000 , 4 , word , 20 , Derivation  , 2000 , play:players::drive:drivers , 0.007000000000000006 , hits
2000 , 4 , word , 20 , Derivation  , 2000 , move:movement::think:thought , 0.017000000000000015 , hits
2000 , 4 , word , 20 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0020000000000000018 , hits
2000 , 4 , word , 20 , Derivation  , 2000 , move:movement::help:helping , 0.03300000000000003 , hits
2000 , 4 , word , 20 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.37150000000000005 , hits
2000 , 4 , word , 20 , Derivation  , 2000 , move:movement::feel:feeling , 0.34299999999999997 , carter
2000 , 4 , word , 20 , Derivation  , 2000 , develop:development::move:movement , 0.364 , hits
2000 , 4 , word , 20 , Derivation  , 2000 , move:movement::think:thought , 0.017000000000000015 , hits
2000 , 4 , word , 20 , Derivation  ,  ,  , 0.16185,
2000 , 4 , word , 20 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.20450000000000002 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.0024999999999999467 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.030000000000000027 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.10499999999999998 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.8705 , choose
2000 , 4 , word , 20 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.012499999999999956 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.0010000000000000009 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.5585 , hits
2000 , 4 , word , 20 , Antonymy/Entailment  ,  ,  , 0.2230625,
2000 , 4 , word , 20 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.708 , journey
2000 , 4 , word , 20 , Distinction/Comparison s ,  ,  , 0.708,
2000 , 4 , word , 20 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.07199999999999995 , hits
2000 , 4 , word , 20 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.992 , secure
2000 , 4 , word , 20 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.0040000000000000036 , hits
2000 , 4 , word , 20 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.3065 , hits
2000 , 4 , word , 20 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.007499999999999951 , hits
2000 , 4 , word , 20 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.9715 , teachers
2000 , 4 , word , 20 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.9775 , secure
2000 , 4 , word , 20 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.0014999999999999458 , hits
2000 , 4 , word , 20 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.0034999999999999476 , hits
2000 , 4 , word , 20 , Distinction/Comparison  ,  ,  , 0.3706666666666667,
2000 , 4 , word , 20 , Gender  , 2000 , man:woman::boy:girl , 0.9725 , choose
2000 , 4 , word , 20 , Gender  , 2000 , men:women::boys:girls , 0.05449999999999999 , hits
2000 , 4 , word , 20 , Gender  ,  ,  , 0.5135000000000001,
2000 , 4 , word , 20 , Conjugation  , 500 , take:taking::go:going  , 0.008000000000000007 , hits
2000 , 4 , word , 20 , Conjugation  , 1000 , take:takes::go:goes  , 0.0014999999999999458 , hits
2000 , 4 , word , 20 , Conjugation  , 2000 , go:gone::take:taken , 0.08399999999999996 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , take:took::go:went  , 0.8240000000000001 , sentenced
2000 , 4 , word , 20 , Conjugation  , 1000 , show:showed::play:played  , 0.008499999999999952 , hits
2000 , 4 , word , 20 , Conjugation  , 2000 , show:showing::do:doing , 0.025499999999999967 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , take:took::have:had  , 0.9055 , choose
2000 , 4 , word , 20 , Conjugation  , 1000 , show:shows::go:goes  , 0.6655 , edition
2000 , 4 , word , 20 , Conjugation  , 2000 , have:haven::do:don , 0.0014999999999999458 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , take:taken::have:had  , 0.07999999999999996 , hits
2000 , 4 , word , 20 , Conjugation  , 2000 , have:hasn::do:doesn , 0.0695 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , go:going::have:having  , 0.02400000000000002 , hits
2000 , 4 , word , 20 , Conjugation  , 2000 , play:plays::do:does , 0.005499999999999949 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , have:has::do:does  , 0.0030000000000000027 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , have:having::do:doing  , 0.009000000000000008 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , do:doing::make:making  , 0.020000000000000018 , hits
2000 , 4 , word , 20 , Conjugation  , 500 , do:did::make:made  , 0.893 , wars
2000 , 4 , word , 20 , Conjugation  , 500 , do:done::make:made  , 0.9145 , wars
2000 , 4 , word , 20 , Conjugation  ,  ,  , 0.25236111111111115,
2000 , 50 , state , 5 , Singular/Plural  , 500 , day:days::year:years  , 0.02100000000000002 , hits
2000 , 50 , state , 5 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.0004999999999999449 , hits
2000 , 50 , state , 5 , Singular/Plural  , 500 , man:men::woman:women  , 0.046499999999999986 , hits
2000 , 50 , state , 5 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.0020000000000000018 , hits
2000 , 50 , state , 5 , Singular/Plural  , 500 , country:countries::year:years  , 0.5445 , hits
2000 , 50 , state , 5 , Singular/Plural  , 2000 , man:men::boy:boys , 0.3055 , welcome
2000 , 50 , state , 5 , Singular/Plural  ,  ,  , 0.15333333333333332,
2000 , 50 , state , 5 , Derivation  , 500 , America:American::Europe:European  , 0.0020000000000000018 , hits
2000 , 50 , state , 5 , Derivation  , 1000 , play:player::drive:driver  , 0.0040000000000000036 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , play:players::drive:drivers , 0.0020000000000000018 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , move:movement::think:thought , 0.05300000000000005 , hits
2000 , 50 , state , 5 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0004999999999999449 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , move:movement::help:helping , 0.10850000000000004 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.0044999999999999485 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , move:movement::feel:feeling , 0.09050000000000002 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , develop:development::move:movement , 0.548 , hits
2000 , 50 , state , 5 , Derivation  , 2000 , move:movement::think:thought , 0.05300000000000005 , hits
2000 , 50 , state , 5 , Derivation  ,  ,  , 0.08660000000000001,
2000 , 50 , state , 5 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.698 , welcome
2000 , 50 , state , 5 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.7255 , welcome
2000 , 50 , state , 5 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.30100000000000005 , carter
2000 , 50 , state , 5 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.15800000000000003 , hits
2000 , 50 , state , 5 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.0020000000000000018 , hits
2000 , 50 , state , 5 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.6725 , welcome
2000 , 50 , state , 5 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.0030000000000000027 , hits
2000 , 50 , state , 5 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.42400000000000004 , carter
2000 , 50 , state , 5 , Antonymy/Entailment  ,  ,  , 0.373,
2000 , 50 , state , 5 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.0010000000000000009 , hits
2000 , 50 , state , 5 , Distinction/Comparison s ,  ,  , 0.0010000000000000009,
2000 , 50 , state , 5 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.05400000000000005 , hits
2000 , 50 , state , 5 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.20599999999999996 , hits
2000 , 50 , state , 5 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.542 , sentenced
2000 , 50 , state , 5 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.609 , sentenced
2000 , 50 , state , 5 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.268 , carter
2000 , 50 , state , 5 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.13449999999999995 , hits
2000 , 50 , state , 5 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.529 , welcome
2000 , 50 , state , 5 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.10150000000000003 , hits
2000 , 50 , state , 5 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.13649999999999995 , hits
2000 , 50 , state , 5 , Distinction/Comparison  ,  ,  , 0.2867222222222222,
2000 , 50 , state , 5 , Gender  , 2000 , man:woman::boy:girl , 0.020000000000000018 , hits
2000 , 50 , state , 5 , Gender  , 2000 , men:women::boys:girls , 0.2945 , hits
2000 , 50 , state , 5 , Gender  ,  ,  , 0.15725,
2000 , 50 , state , 5 , Conjugation  , 500 , take:taking::go:going  , 0.00649999999999995 , hits
2000 , 50 , state , 5 , Conjugation  , 1000 , take:takes::go:goes  , 0.30500000000000005 , hits
2000 , 50 , state , 5 , Conjugation  , 2000 , go:gone::take:taken , 0.15449999999999997 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , take:took::go:went  , 0.30900000000000005 , carter
2000 , 50 , state , 5 , Conjugation  , 1000 , show:showed::play:played  , 0.513 , hits
2000 , 50 , state , 5 , Conjugation  , 2000 , show:showing::do:doing , 0.0004999999999999449 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , take:took::have:had  , 0.020499999999999963 , hits
2000 , 50 , state , 5 , Conjugation  , 1000 , show:shows::go:goes  , 0.5905 , sentenced
2000 , 50 , state , 5 , Conjugation  , 2000 , have:haven::do:don , 0.07650000000000001 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , take:taken::have:had  , 0.029000000000000026 , hits
2000 , 50 , state , 5 , Conjugation  , 2000 , have:hasn::do:doesn , 0.24050000000000005 , carter
2000 , 50 , state , 5 , Conjugation  , 500 , go:going::have:having  , 0.0004999999999999449 , hits
2000 , 50 , state , 5 , Conjugation  , 2000 , play:plays::do:does , 0.13849999999999996 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , have:has::do:does  , 0.21750000000000003 , carter
2000 , 50 , state , 5 , Conjugation  , 500 , have:having::do:doing  , 0.010499999999999954 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , do:doing::make:making  , 0.0014999999999999458 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , do:did::make:made  , 0.050000000000000044 , hits
2000 , 50 , state , 5 , Conjugation  , 500 , do:done::make:made  , 0.136 , hits
2000 , 50 , state , 5 , Conjugation  ,  ,  , 0.15555555555555556,
2000 , 50 , state , 10 , Singular/Plural  , 500 , day:days::year:years  , 0.0010000000000000009 , hits
2000 , 50 , state , 10 , Singular/Plural  , 2000 , player:players::driver:drivers , 0.0004999999999999449 , hits
2000 , 50 , state , 10 , Singular/Plural  , 500 , man:men::woman:women  , 0.0024999999999999467 , hits
2000 , 50 , state , 10 , Singular/Plural  , 2000 , woman:women::girl:girls , 0.0004999999999999449 , hits
2000 , 50 , state , 10 , Singular/Plural  , 500 , country:countries::year:years  , 0.03700000000000003 , hits
2000 , 50 , state , 10 , Singular/Plural  , 2000 , man:men::boy:boys , 0.04700000000000004 , hits
2000 , 50 , state , 10 , Singular/Plural  ,  ,  , 0.014749999999999985,
2000 , 50 , state , 10 , Derivation  , 500 , America:American::Europe:European  , 0.0020000000000000018 , hits
2000 , 50 , state , 10 , Derivation  , 1000 , play:player::drive:driver  , 0.0014999999999999458 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , play:players::drive:drivers , 0.010499999999999954 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , move:movement::think:thought , 0.014499999999999957 , hits
2000 , 50 , state , 10 , Derivation  , 1000 , America:American::Russia:Russian  , 0.0004999999999999449 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , move:movement::help:helping , 0.02749999999999997 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , increase:increasingly::report:reportedly , 0.0030000000000000027 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , move:movement::feel:feeling , 0.04349999999999998 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , develop:development::move:movement , 0.42800000000000005 , hits
2000 , 50 , state , 10 , Derivation  , 2000 , move:movement::think:thought , 0.014499999999999957 , hits
2000 , 50 , state , 10 , Derivation  ,  ,  , 0.054549999999999974,
2000 , 50 , state , 10 , Antonymy/Entailment  , 1000 , high:low::large:small  , 0.14049999999999996 , hits
2000 , 50 , state , 10 , Antonymy/Entailment  , 2000 , America:Washington::Russia:Moscow , 0.40549999999999997 , welcome
2000 , 50 , state , 10 , Antonymy/Entailment  , 1000 , good:bad::high:low  , 0.396 , carter
2000 , 50 , state , 10 , Antonymy/Entailment  , 2000 , higher:lower::larger:smaller , 0.033499999999999974 , hits
2000 , 50 , state , 10 , Antonymy/Entailment  , 2000 , England:London::France:Paris , 0.04749999999999999 , hits
2000 , 50 , state , 10 , Antonymy/Entailment  , 2000 , America:Washington::England:London , 0.696 , developing
2000 , 50 , state , 10 , Antonymy/Entailment  , 2000 , boy:man::girl:woman , 0.02100000000000002 , hits
2000 , 50 , state , 10 , Antonymy/Entailment  , 2000 , men:boy::women:girls , 0.4295 , sentenced
2000 , 50 , state , 10 , Antonymy/Entailment  ,  ,  , 0.27118749999999997,
2000 , 50 , state , 10 , Distinction/Comparison s , 2000 , high:highly::large:largely , 0.0020000000000000018 , hits
2000 , 50 , state , 10 , Distinction/Comparison s ,  ,  , 0.0020000000000000018,
2000 , 50 , state , 10 , Distinction/Comparison  , 1000 , high:higher::low:lower  , 0.0010000000000000009 , hits
2000 , 50 , state , 10 , Distinction/Comparison  , 2000 , bad:worst::high:highest , 0.21499999999999997 , carter
2000 , 50 , state , 10 , Distinction/Comparison  , 1000 , good:better::high:higher  , 0.27649999999999997 , carter
2000 , 50 , state , 10 , Distinction/Comparison  , 2000 , good:well::large:largely , 0.13149999999999995 , hits
2000 , 50 , state , 10 , Distinction/Comparison  , 1000 , good:best::large:largest  , 0.005499999999999949 , hits
2000 , 50 , state , 10 , Distinction/Comparison  , 2000 , better:best::higher:highest , 0.0004999999999999449 , hits
2000 , 50 , state , 10 , Distinction/Comparison  , 2000 , larger:largest::higher:highest , 0.22150000000000003 , welcome
2000 , 50 , state , 10 , Distinction/Comparison  , 2000 , bad:worse::good:better , 0.04249999999999998 , hits
2000 , 50 , state , 10 , Distinction/Comparison  , 2000 , worse:worst::better:best , 0.14300000000000002 , carter
2000 , 50 , state , 10 , Distinction/Comparison  ,  ,  , 0.11522222222222221,
2000 , 50 , state , 10 , Gender  , 2000 , man:woman::boy:girl , 0.02300000000000002 , hits
2000 , 50 , state , 10 , Gender  , 2000 , men:women::boys:girls , 0.30300000000000005 , sentenced
2000 , 50 , state , 10 , Gender  ,  ,  , 0.16300000000000003,
2000 , 50 , state , 10 , Conjugation  , 500 , take:taking::go:going  , 0.0004999999999999449 , hits
2000 , 50 , state , 10 , Conjugation  , 1000 , take:takes::go:goes  , 0.05900000000000005 , hits
2000 , 50 , state , 10 , Conjugation  , 2000 , go:gone::take:taken , 0.029000000000000026 , hits
2000 , 50 , state , 10 , Conjugation  , 500 , take:took::go:went  , 0.42500000000000004 , carter
2000 , 50 , state , 10 , Conjugation  , 1000 , show:showed::play:played  , 0.27649999999999997 , welcome
2000 , 50 , state , 10 , Conjugation  , 2000 , show:showing::do:doing , 0.0004999999999999449 , hits
2000 , 50 , state , 10 , Conjugation  , 500 , take:took::have:had  , 0.00649999999999995 , hits
2000 , 50 , state , 10 , Conjugation  , 1000 , show:shows::go:goes  , 0.1945 , welcome
